"","x"
"1",1.46786236121159
"2",1.37670423567819
"3",1.39676905718012
"4",2.50507866145128
"5",1.44285937870509
"6",1.24350470320608
"7",1.48557481095695
"8",1.64759354714392
"9",1.61963135582748
"10",10.145533436645
"11",1.2994318693325
"12",54.7736741838525
"13",1.78516184187415
"14",1101.30436476214
"15",3.20643095647682
"16",1.56316149442175
"17",1.38468641278203
"18",1.70099597941099
"19",13.8459754808703
"20",1.52638017924187
"21",4.75336178029031
"22",1.89166120362464
"23",1.33929652482891
"24",13.944138246191
"25",7.4408128376415
"26",4739.97408735868
"27",2.18104945099832
"28",1.17204281754584
"29",1.26123055120777
"30",9.04325195833899
"31",1.48087646152126
"32",1.24457770459629
"33",3.85496242446904
"34",1.31801400080188
"35",1.24582673652882
"36",1.21458419435988
"37",1.48139676265641
"38",2.21018757612179
"39",1.39125105249249
"40",2.04489390448796
"41",1.38057462796315
"42",1.54766002635427
"43",1.54645538203645
"44",1.30676059407894
"45",1.38866430329939
"46",2.69095444076612
"47",7.94796901997998
"48",1.78777275736087
"49",1.66202516394227
"50",1.38598430645178
"51",3.92649281630919
"52",1.32467231796202
"53",2.08538862442213
"54",9.82927495136937
"55",1.55484997906976
"56",1.37444055925244
"57",169.726803796342
"58",1.72431327144198
"59",1.59231609748239
"60",1.9917209509187
"61",1.5592283261387
"62",1378.11433061133
"63",2.25882667874173
"64",2.08160908368721
"65",2.26582741276843
"66",2.15692041594118
"67",2.00232660548991
"68",1.46533246396485
"69",7.99638332766617
"70",1.52852717308745
"71",1.38664430049687
"72",1.37457427784339
"73",1.43946797071908
"74",1.37056731750354
"75",1.30905991399485
"76",1.2948745109887
"77",1.5729124046968
"78",1.5632746818035
"79",16.7339958121432
"80",2.44554127139005
"81",5.47962414935509
"82",1.73848167007378
"83",1.74767189849817
"84",1.55578596476771
"85",23.967460452537
"86",1.83720847149089
"87",2.22729282887066
"88",1.62205751482495
"89",1.84950353957125
"90",11.6074642031161
"91",1.40119623638879
"92",1.50252832562961
"93",1.2344075999348
"94",1.43702524872214
"95",5.75283038846781
"96",1.54460166574716
"97",4.29291163928105
"98",1.63986955534576
"99",5.18376746965739
"100",1.4888955333032
"101",71.0378777282928
"102",2.18473648255037
"103",1.75713363764776
"104",2.53428078936569
"105",1.49482231954653
"106",1.74554736411068
"107",6.44003317312623
"108",2.85263226091042
"109",1.7741806069929
"110",2.5528967540754
"111",1.46240893343024
"112",1.78470410717242
"113",14.5263380156214
"114",2.07637920481723
"115",1.51701510114556
"116",2.27034060397058
"117",3905.38797593596
"118",3.52773614063578
"119",853.197537356867
"120",6.60459787921862
"121",1.72928203495632
"122",1.52246728110847
"123",3.62817399697823
"124",1.63615617930771
"125",41.694690287682
"126",1.74681294658034
"127",1.72992450942142
"128",1488.30243603048
"129",5.60733554796181
"130",1.89175489517084
"131",4.88909913857862
"132",2.76876933697008
"133",1.63374298602258
"134",1.55127225247031
"135",3.2421519675653
"136",121.44308607232
"137",2.66958255861975
"138",1.48482783311719
"139",1.60746399455333
