"","x"
"1",0.5
"2",0.5
"3",0.5
"4",0.5
"5",0.5
"6",0.5
"7",1.82108027016545
"8",1.82108027016545
"9",1.67013205279544
"10",1.67013205279544
"11",1.67013205279544
"12",1.67013205279544
"13",1.67013205279544
"14",1.67013205279544
"15",1.67013205279544
"16",1.67013205279544
"17",1.9742410360374
"18",1.72931899865741
"19",1.72931899865741
"20",0.337139975431639
"21",0.337139975431639
"22",0.337139975431639
"23",0.337139975431639
"24",0.337139975431639
"25",0.337139975431639
"26",0.337139975431639
"27",0.527750434185971
"28",0.527750434185971
"29",0.527750434185971
"30",0.527750434185971
"31",0.527750434185971
"32",0.527750434185971
"33",0.527750434185971
"34",0.527750434185971
"35",0.905713826810531
"36",0.905713826810531
"37",1.86866921902116
"38",1.86866921902116
"39",1.86866921902116
"40",1.86866921902116
"41",1.86866921902116
"42",1.56043392861859
"43",1.56043392861859
"44",1.56043392861859
"45",1.56043392861859
"46",1.56043392861859
"47",1.56043392861859
"48",0.118988600678581
"49",0.118988600678581
"50",0.468216352649102
"51",0.468216352649102
"52",0.468216352649102
"53",0.468216352649102
"54",0.499669904543797
"55",0.499669904543797
"56",1.86479057555488
"57",1.62535364131567
"58",0.566659843719602
"59",0.566659843719602
"60",0.566659843719602
"61",0.556536829520605
"62",0.556536829520605
"63",0.556536829520605
"64",0.556536829520605
"65",0.556536829520605
"66",1.303195071152
"67",1.85156031184988
"68",0.655232049284076
"69",1.3244013102909
"70",1.62763358039596
"71",1.62763358039596
"72",1.62763358039596
"73",1.62763358039596
"74",1.46804983915788
"75",1.46804983915788
"76",1.46804983915788
"77",1.46804983915788
"78",1.46804983915788
"79",1.46804983915788
"80",1.85701036252249
"81",0.0977899897876056
"82",0.0977899897876056
"83",0.0977899897876056
"84",0.0977899897876056
"85",0.0977899897876056
"86",0.0977899897876056
"87",0.0977899897876056
"88",0.0977899897876056
"89",0.0977899897876056
"90",0.0977899897876056
"91",0.0977899897876056
"92",0.0977899897876056
"93",0.0977899897876056
"94",0.0977899897876056
"95",0.0977899897876056
"96",0.0977899897876056
"97",0.0977899897876056
"98",0.124560701089786
"99",0.124560701089786
"100",0.124560701089786
"101",0.124560701089786
"102",0.124560701089786
"103",0.124560701089786
"104",0.124560701089786
"105",0.330946189589197
"106",0.330946189589197
"107",0.330946189589197
"108",0.330946189589197
"109",0.330946189589197
"110",0.330946189589197
"111",0.330946189589197
"112",0.330946189589197
"113",0.330946189589197
"114",0.330946189589197
"115",0.330946189589197
"116",0.330946189589197
"117",0.330946189589197
"118",0.330946189589197
"119",0.330946189589197
"120",0.330946189589197
"121",0.330946189589197
"122",0.330946189589197
"123",0.330946189589197
"124",0.330946189589197
"125",0.330946189589197
"126",0.330946189589197
"127",0.330946189589197
"128",0.330946189589197
"129",0.330946189589197
"130",0.330946189589197
"131",0.330946189589197
"132",0.330946189589197
"133",0.330946189589197
"134",0.330946189589197
"135",0.330946189589197
"136",0.330946189589197
"137",0.330946189589197
"138",0.330946189589197
"139",0.330946189589197
"140",0.330946189589197
"141",0.330946189589197
"142",0.330946189589197
"143",0.330946189589197
"144",0.0629394980915482
"145",0.0629394980915482
"146",0.0629394980915482
"147",0.0629394980915482
"148",0.0629394980915482
"149",0.0629394980915482
"150",0.0629394980915482
"151",0.251330042154473
"152",0.251330042154473
"153",0.251330042154473
"154",0.251330042154473
"155",0.251330042154473
"156",0.251330042154473
"157",0.251330042154473
"158",0.251330042154473
"159",0.251330042154473
"160",0.191353587697419
"161",0.191353587697419
"162",0.191353587697419
"163",0.191353587697419
"164",0.10590904171197
"165",0.10590904171197
"166",0.10590904171197
"167",0.10590904171197
"168",0.10590904171197
"169",0.64320019903289
"170",0.64320019903289
"171",1.1040818513345
"172",1.1040818513345
"173",1.1040818513345
"174",1.76010384247796
"175",1.76010384247796
"176",1.76010384247796
"177",1.76010384247796
"178",0.271157754208788
"179",0.271157754208788
"180",0.271157754208788
"181",0.271157754208788
"182",0.271157754208788
"183",0.271157754208788
"184",0.271157754208788
"185",0.271157754208788
"186",0.271157754208788
"187",0.271157754208788
"188",0.271157754208788
"189",0.158266101586933
"190",1.70775676883016
"191",1.95918977014148
"192",1.57316567155253
"193",1.57316567155253
"194",1.9922427029125
"195",1.9922427029125
"196",1.9922427029125
"197",1.9922427029125
"198",1.9922427029125
"199",1.9922427029125
"200",1.9922427029125
"201",1.8812544375135
"202",1.8812544375135
"203",1.8812544375135
"204",1.8812544375135
"205",1.8812544375135
"206",1.8812544375135
"207",1.8812544375135
"208",1.62000916743992
"209",1.62000916743992
"210",1.62000916743992
"211",1.62000916743992
"212",1.57066877332033
"213",1.57066877332033
"214",0.684081315038334
"215",0.684081315038334
"216",1.34856213175897
"217",1.34856213175897
"218",1.34856213175897
"219",1.34856213175897
"220",1.34856213175897
"221",1.77962821186349
"222",1.77962821186349
"223",1.9136986445894
"224",1.9136986445894
"225",1.98478183045263
"226",1.98478183045263
"227",1.61569923810035
"228",0.216900041302516
"229",0.216900041302516
"230",0.216900041302516
"231",0.0955178101941982
"232",0.301948128986836
"233",0.301948128986836
"234",0.301948128986836
"235",0.301948128986836
"236",0.301948128986836
"237",0.301948128986836
"238",0.301948128986836
"239",0.301948128986836
"240",0.301948128986836
"241",0.301948128986836
"242",0.301948128986836
"243",0.301948128986836
"244",0.301948128986836
"245",0.301948128986836
"246",0.301948128986836
"247",0.301948128986836
"248",0.301948128986836
"249",0.301948128986836
"250",0.301948128986836
"251",0.301948128986836
"252",0.301948128986836
"253",0.301948128986836
"254",0.301948128986836
"255",0.301948128986836
"256",0.301948128986836
"257",0.301948128986836
"258",0.301948128986836
"259",0.301948128986836
"260",0.301948128986836
"261",0.301948128986836
"262",0.301948128986836
"263",0.301948128986836
"264",0.301948128986836
"265",0.301948128986836
"266",0.301948128986836
"267",0.301948128986836
"268",0.301948128986836
"269",0.301948128986836
"270",0.301948128986836
"271",0.301948128986836
"272",0.301948128986836
"273",0.301948128986836
"274",0.301948128986836
"275",0.301948128986836
"276",0.301948128986836
"277",0.301948128986836
"278",0.301948128986836
"279",0.301948128986836
"280",0.301948128986836
"281",0.301948128986836
"282",0.301948128986836
"283",0.301948128986836
"284",0.301948128986836
"285",0.301948128986836
"286",0.301948128986836
"287",0.301948128986836
"288",0.207552977630304
"289",0.207552977630304
"290",0.207552977630304
"291",0.207552977630304
"292",0.207552977630304
"293",0.207552977630304
"294",0.207552977630304
"295",0.207552977630304
"296",0.207552977630304
"297",0.207552977630304
"298",0.207552977630304
"299",0.207552977630304
"300",0.207552977630304
"301",0.207552977630304
"302",0.207552977630304
"303",0.144580015921188
"304",0.144580015921188
"305",0.144580015921188
"306",0.144580015921188
"307",0.144580015921188
"308",0.144580015921188
"309",0.144580015921188
"310",0.144580015921188
"311",0.144580015921188
"312",0.144580015921188
"313",0.144580015921188
"314",0.144580015921188
"315",0.144580015921188
"316",0.144580015921188
"317",0.273486857217829
"318",0.273486857217829
"319",0.180642964494239
"320",0.180642964494239
"321",0.180642964494239
"322",0.180642964494239
"323",0.180642964494239
"324",0.0897804107047027
"325",0.0897804107047027
"326",0.618382043476167
"327",0.618382043476167
"328",0.405613474853361
"329",0.405613474853361
"330",0.405613474853361
"331",0.405613474853361
"332",0.405613474853361
"333",0.405613474853361
"334",0.405613474853361
"335",0.283923166845254
"336",0.283923166845254
"337",0.283923166845254
"338",0.473986899902784
"339",0.473986899902784
"340",0.431525846156294
"341",0.431525846156294
"342",0.431525846156294
"343",0.431525846156294
"344",0.431525846156294
