"","x"
"1",0.5
"2",1.64492387704781
"3",1.64492387704781
"4",1.64492387704781
"5",0.660195437811822
"6",0.83590629387429
"7",0.83590629387429
"8",0.83590629387429
"9",0.83590629387429
"10",0.83590629387429
"11",0.83590629387429
"12",0.83590629387429
"13",0.83590629387429
"14",0.83590629387429
"15",0.83590629387429
"16",0.83590629387429
"17",0.83590629387429
"18",0.83590629387429
"19",0.83590629387429
"20",0.83590629387429
"21",0.83590629387429
"22",0.83590629387429
"23",0.83590629387429
"24",0.83590629387429
"25",0.83590629387429
"26",0.83590629387429
"27",0.83590629387429
"28",0.83590629387429
"29",0.83590629387429
"30",0.83590629387429
"31",0.83590629387429
"32",0.852098941521878
"33",0.852098941521878
"34",0.852098941521878
"35",0.852098941521878
"36",0.852098941521878
"37",0.852098941521878
"38",0.852098941521878
"39",0.852098941521878
"40",0.852098941521878
"41",0.697157856453213
"42",0.786189333637879
"43",0.786189333637879
"44",0.786189333637879
"45",0.786189333637879
"46",0.786189333637879
"47",0.786189333637879
"48",0.740947932210522
"49",0.740947932210522
"50",0.740947932210522
"51",0.740947932210522
"52",0.740947932210522
"53",0.740947932210522
"54",0.740947932210522
"55",0.740947932210522
"56",0.740947932210522
"57",0.740947932210522
"58",0.740947932210522
"59",0.740947932210522
"60",0.740947932210522
"61",0.740947932210522
"62",0.740947932210522
"63",0.740947932210522
"64",0.740947932210522
"65",0.740947932210522
"66",0.740947932210522
"67",1.14891580455582
"68",0.620139905692009
"69",0.335657356877347
"70",0.335657356877347
"71",0.335657356877347
"72",0.335657356877347
"73",0.335657356877347
"74",0.335657356877347
"75",0.335657356877347
"76",0.335657356877347
"77",0.171095135122991
"78",0.171095135122991
"79",0.171095135122991
"80",0.171095135122991
"81",0.171095135122991
"82",0.171095135122991
"83",0.171095135122991
"84",0.171095135122991
"85",0.171095135122991
"86",0.171095135122991
"87",0.171095135122991
"88",0.171095135122991
"89",0.171095135122991
"90",0.171095135122991
"91",0.171095135122991
"92",0.171095135122991
"93",0.171095135122991
"94",0.171095135122991
"95",0.171095135122991
"96",0.171095135122991
"97",0.171095135122991
"98",0.171095135122991
"99",0.171095135122991
"100",0.0925756200766863
"101",0.0925756200766863
"102",0.0925756200766863
"103",0.0925756200766863
"104",0.0925756200766863
"105",0.0925756200766863
"106",0.0925756200766863
"107",0.0925756200766863
"108",0.0925756200766863
"109",0.0925756200766863
"110",0.0925756200766863
"111",0.0925756200766863
"112",0.0949305775897262
"113",0.0949305775897262
"114",0.0949305775897262
"115",0.0949305775897262
"116",0.0689656429030069
"117",0.0689656429030069
"118",0.484369908293433
"119",0.612195499001828
"120",0.612195499001828
"121",1.15422098991617
"122",1.15422098991617
"123",0.626698846909575
"124",0.626698846909575
"125",0.626698846909575
"126",0.626698846909575
"127",1.23494645292179
"128",1.23494645292179
"129",1.23494645292179
"130",1.23494645292179
"131",1.23494645292179
"132",1.23494645292179
"133",1.23494645292179
"134",1.23494645292179
"135",1.23494645292179
"136",1.34858292916867
"137",1.34858292916867
"138",1.57957035949196
"139",1.57957035949196
"140",1.57957035949196
"141",0.429266796718165
"142",0.429266796718165
"143",0.429266796718165
"144",0.308019598849893
"145",0.308019598849893
"146",0.108003512127406
"147",0.108003512127406
"148",0.108003512127406
"149",0.108003512127406
"150",0.108003512127406
"151",0.648166146710527
"152",1.66677566986055
"153",0.692821159738414
"154",0.692821159738414
"155",0.692821159738414
"156",0.692821159738414
"157",0.692821159738414
"158",1.10172402954748
"159",1.10172402954748
"160",1.10172402954748
"161",1.97854880666255
"162",1.67869343196633
"163",1.812778856085
"164",1.87122223934997
"165",1.87122223934997
"166",1.87122223934997
"167",0.462145755283978
"168",0.462145755283978
"169",1.44805946340524
"170",1.44805946340524
"171",1.66120139558304
"172",1.66120139558304
"173",1.66120139558304
"174",1.66120139558304
"175",0.0467956387809527
"176",1.63601260717661
"177",1.63601260717661
"178",1.79232901933783
"179",1.79232901933783
"180",1.79232901933783
"181",1.79232901933783
"182",1.98027658030778
"183",1.79435906374647
"184",1.79435906374647
"185",1.79435906374647
"186",1.79224409828814
"187",1.79224409828814
"188",1.76490109541276
"189",1.76490109541276
"190",1.76490109541276
"191",1.46983354088284
"192",1.46983354088284
"193",1.46983354088284
"194",0.65248200333783
"195",0.65248200333783
"196",1.16385676407387
"197",1.16385676407387
"198",1.66947657873817
"199",1.99991035365653
"200",1.57933758553365
"201",1.57933758553365
"202",1.81635562382516
"203",1.81308334435351
"204",1.81308334435351
"205",1.81308334435351
"206",0.688590640359367
"207",0.688590640359367
"208",0.688590640359367
"209",0.688590640359367
"210",0.813652316302376
"211",0.813652316302376
"212",0.713704021530852
"213",0.713704021530852
"214",0.713704021530852
"215",1.08646662105184
"216",1.88240980535445
"217",1.88240980535445
"218",1.39617520378311
"219",1.39617520378311
"220",1.39617520378311
"221",1.44882441414941
"222",0.466326489412287
"223",0.703610869565831
"224",0.703610869565831
"225",0.823619111768253
"226",0.823619111768253
"227",0.823619111768253
"228",0.823619111768253
"229",0.823619111768253
"230",0.823619111768253
"231",0.823619111768253
"232",0.823619111768253
"233",0.823619111768253
"234",0.823619111768253
"235",0.823619111768253
"236",0.823619111768253
"237",0.823619111768253
"238",0.823619111768253
"239",0.823619111768253
"240",0.823619111768253
"241",0.823619111768253
"242",0.823619111768253
"243",0.823619111768253
"244",0.823619111768253
"245",0.823619111768253
"246",0.823619111768253
"247",1.3611099156823
"248",1.3611099156823
"249",1.3611099156823
"250",1.3611099156823
"251",1.71927370830963
"252",1.71927370830963
"253",1.71927370830963
"254",1.82399853121967
"255",1.82399853121967
"256",1.82399853121967
"257",1.82399853121967
"258",1.82399853121967
"259",1.82399853121967
"260",1.82399853121967
"261",1.82399853121967
"262",1.93094892736165
"263",1.93094892736165
"264",1.93592409908033
"265",1.61086114678257
"266",1.61086114678257
"267",1.47537340686862
"268",1.47537340686862
"269",1.47537340686862
"270",1.47537340686862
"271",1.47537340686862
"272",1.96654154125349
"273",1.96654154125349
"274",1.96654154125349
"275",1.96654154125349
"276",1.74162712069732
"277",1.53608713639415
"278",1.9381670520426
"279",1.9381670520426
"280",1.9381670520426
"281",1.51148512469253
"282",1.51148512469253
"283",1.51148512469253
"284",1.51148512469253
"285",0.677328807870865
"286",0.677328807870865
"287",0.677328807870865
"288",0.456858068843004
"289",0.456858068843004
"290",0.456858068843004
"291",0.425468267913392
"292",0.425468267913392
"293",1.9276362641259
"294",1.9276362641259
"295",1.96309795242111
"296",1.96309795242111
"297",1.53558001008685
"298",1.53558001008685
"299",1.53558001008685
"300",1.53558001008685
"301",1.73733020273617
"302",1.73733020273617
"303",1.73733020273617
"304",1.73733020273617
"305",1.99647751366872
"306",1.99647751366872
"307",1.99647751366872
"308",1.99647751366872
"309",0.642923080590496
"310",0.642923080590496
"311",0.642923080590496
"312",0.775596326201444
"313",1.37269859650701
"314",0.503747700691916
"315",0.503747700691916
"316",0.503747700691916
"317",0.503747700691916
"318",0.505277733963076
"319",0.505277733963076
"320",0.505277733963076
"321",0.505277733963076
"322",0.505277733963076
"323",0.505277733963076
"324",0.505277733963076
"325",0.505277733963076
"326",0.505277733963076
"327",0.505277733963076
"328",0.505277733963076
"329",0.498366017930479
"330",0.498366017930479
"331",0.498366017930479
"332",0.498366017930479
"333",0.498366017930479
"334",0.498366017930479
"335",0.498366017930479
"336",0.498366017930479
"337",0.498366017930479
"338",1.54494470249814
"339",1.54494470249814
"340",1.54494470249814
"341",1.54494470249814
"342",1.54494470249814
"343",1.54494470249814
"344",1.54494470249814
"345",1.54494470249814
"346",1.54494470249814
"347",1.54494470249814
"348",1.72606619347594
"349",1.72606619347594
"350",1.90379809636431
"351",1.90379809636431
"352",1.90379809636431
"353",0.658885832950897
"354",0.658885832950897
"355",0.658885832950897
"356",0.658885832950897
"357",1.60446051234243
"358",1.60446051234243
"359",1.60446051234243
"360",1.60446051234243
"361",1.85576912001358
"362",0.568912896412055
"363",0.568912896412055
"364",0.568912896412055
"365",0.568912896412055
"366",0.568912896412055
"367",1.14417500854348
"368",0.644618510446126
"369",1.39287668917357
"370",1.39287668917357
"371",1.39287668917357
"372",1.88781335151384
