"","x"
"1",5.06615353761865
"2",1.58265667094747
"3",7.87842442742547
"4",1.6258251636265
"5",1.52457045120729
"6",1.69176407885912
"7",1.70413764099857
"8",1.5152350043137
"9",2.26714150411568
"10",1.40364765552939
"11",1.80774280059765
"12",1.75594662189831
"13",1.67613314808041
"14",64.7339176936619
"15",3.4369724104629
"16",3980.09547882384
"17",50.9468406443783
"18",3.12268921842837
"19",1.82398188549694
"20",1.52108335547426
"21",1.54648870968724
"22",5.24176352439753
"23",3.75051409925375
"24",1.4476696378883
"25",21.6666825270703
"26",2.01555625322546
"27",25.3833861773364
"28",2.16448380599996
"29",1.82661552038526
"30",1.47222752622199
"31",2.47011348938721
"32",10.1065659229762
"33",24.2012161987326
"34",1.13118051710593
"35",1.79795636798397
"36",2.21163830109144
"37",1.60498876827187
"38",0.364344665093875
"39",120.574052497523
"40",0.0133645975909955
"41",0.00684681247739487
"42",0.00519653947425438
"43",8.62830466636071
"44",2.29851778979224
"45",0.00702095482008562
"46",0.00990696871712666
"47",0.00830555770362048
"48",0.00804212147497199
"49",0.0115090142229244
"50",0.384458015960133
"51",0.373316531388598
"52",0.0578787621934393
"53",0.00845302449100228
"54",0.0100213793113343
"55",0.00309820101132399
"56",0.0116456058134769
"57",0.106609430592874
"58",0.0843017333158825
"59",16.8900951641055
"60",0.0296648856643537
"61",0.907217718306919
"62",0.000749669175554749
"63",2.97229652610553
"64",2.92297214508037
"65",3.20704457356647
"66",2.03040169011272
"67",203.127838866618
"68",4.43457072503264
"69",1.65895685612843
"70",9.27897925966271
"71",1.88558165705778
"72",4.549139232362
"73",1.880818871561
"74",1.50340988626978
"75",1.15688108724668
"76",1.17221163879266
"77",3.67296335976263
"78",9.41571573144942
"79",3.55560414510546
"80",4.26319657626145
"81",107.1214379354
"82",22.7504671454495
"83",3.01785902671387
"84",6.48251090105695
"85",3.90003796781986
"86",10.5316731729039
"87",2.04084298551528
"88",1.65885751992972
"89",1.62457292401452
"90",1.4969238927262
"91",1.88792761353596
"92",8.86009416947724
"93",5.57691116142959
"94",0.659352071429487
"95",8.42562603069645
"96",0.443084046133019
"97",0.405547266901372
"98",1.30940083800064
"99",0.543862130578512
"100",0.356926868027481
"101",0.396130205375327
"102",2.96466840812076
"103",112.093914134124
"104",0.378337862894389
"105",1.03955400722882
"106",40.8403858381139
"107",0.41692289919029
"108",3.54059050198709
"109",4.68924660675513
"110",0.542670672823987
"111",71.5111927299964
"112",0.402552807595822
"113",0.290940052861534
"114",0.319879301609299
"115",0.313210759422637
"116",0.577013312197262
"117",47.0557505960963
"118",0.242811128995988
"119",0.357274103364282
"120",0.326898936918481
"121",2.87244466767747
"122",5.97466539463923
"123",0.394670186652671
"124",0.937193844627105
"125",15.7457121935252
"126",3.68670595219299
"127",0.982268324127763
"128",6.54081063605552
"129",0.472239830110913
"130",0.280327955870612
"131",2.27436525346338
"132",12669.5422621949
"133",0.117134555980131
"134",0.29784012453763
"135",0.335176402351349
"136",0.834292261031364
"137",67.942005906164
"138",0.26295983068438
"139",0.616897734486729
"140",1.81467693558583
"141",0.933119393099115
"142",5.62922300821774
"143",0.558086860320825
"144",1.42452087103043
"145",13.0008366999278
"146",0.0372898158119077
"147",0.291745610373778
"148",0.27389025376284
"149",0.357624922680002
"150",0.292310601184257
"151",0.631610745234126
"152",22.2784821430232
"153",0.189393026649783
"154",0.572929193641349
"155",0.320962080873823
"156",1.05243711273403
"157",19.8743948682736
"158",1.09684713843825
"159",1.05950513718583
"160",0.671597783935601
"161",6.35073536465268
"162",0.138729247641234
"163",0.0179166955051879
"164",0.0204267627569012
"165",0.824234046617676
"166",4.76111768549402
"167",5.07014151611203
"168",2.48813195046718
"169",11.5746597797304
"170",1.98744353243687
"171",12.9671911525167
"172",1.98087831212968
"173",0.208144811069562
"174",0.19077827926787
"175",0.52081390891665
"176",1.20204252665317
"177",44.544056544511
"178",2.06356610683372
"179",1.87820523773224
"180",4.82093255834212
"181",1.49008041925083
"182",1.88489956398138
"183",1.47819975363074
"184",25.6111836246536
"185",80.7201239536369
"186",2.51446545140584
"187",1.52433702938336
"188",1.48472364814776
"189",154.670918377799
"190",37.4192421020323
"191",3.00337169335431
"192",1.45051021916503
"193",1.42127729831748
"194",1.53428818010407
"195",1.4873892065451
"196",1.39499099397262
"197",3.13046324401263
"198",976.720822676898
"199",4.22817050450827
"200",191.815926048689
"201",3.13970524665909
"202",1.33629056434265
"203",3.72923247985892
"204",3.10625401029648
"205",1.69107914178419
"206",7.6583535542463
"207",478.363829081526
"208",3.2048656754534
"209",2.1806112556646
"210",3.41074493669494
"211",1.77292424603816
"212",1.35110300901504
"213",7.51471980198414
"214",1.51030529898205
"215",0.244680835186296
"216",0.414277144433844
"217",0.487277825254477
"218",0.0645476957340604
"219",0.0538779834371631
"220",0.0490386297142527
"221",0.0091557897187739
"222",0.00771037145338624
"223",0.0110362602509766
"224",0.00989175571991886
"225",0.0100614038591959
"226",0.00991715806578572
"227",0.0073508410908102
"228",0.00777394234825488
"229",0.0162647555256485
"230",0.00725552582525312
"231",0.0182569406835427
"232",0.00626349348282326
"233",0.0404701602092088
"234",0.97648653982739
"235",0.0423495123976042
"236",0.11093463955098
"237",0.000331833857375852
"238",0.0109969027829365
"239",0.0061889254138133
"240",0.00899375432072431
"241",0.00698763025123398
"242",0.114807910368258
"243",16.7972080616124
"244",0.0128869206788664
"245",0.00500420888617363
"246",0.00552893015018401
"247",0.038698467998278
"248",14.2464584819935
"249",0.0642126973136389
"250",0.767380311974768
"251",2.10478586269917
"252",0.0529366918337262
"253",0.00558439002281032
"254",0.00966888893441022
"255",0.02012563130383
"256",0.0101119966607766
"257",0.0115919061090519
"258",0.00415056109489251
"259",0.000386588717822954
"260",1.29761703779406
"261",1.19679625174838
"262",10.0940976592495
"263",1.44157311446312
"264",7.15716135856982
"265",1.78538879885953
"266",1.42969799166351
"267",70.8670373336621
"268",4.33734843968636
"269",3.35750847008392
"270",1.4253906825293
"271",4.40861024777155
"272",2.01583150731388
"273",14.701916972639
"274",1.03422449239704
"275",21.6197409044115
"276",0.88960560373422
"277",1.65514055472814
"278",31.5273374011348
"279",3.73217417277437
"280",2.90422634588962
"281",3.12435162359841
"282",13.4506677983726
"283",0.769443812386518
"284",1.39684603360218
"285",9.65062836693838
"286",1.37724499809045
"287",78.007767910821
"288",1.772771549262
"289",1.25293859143994
"290",2.02632327263483
"291",144.880665953813
"292",2.99767014096732
"293",1.44873852126855
"294",1.30587491811267
"295",1.38442665991558
"296",1.24064545712993
"297",154.19789196691
"298",2.22062440024687
"299",1.71216649847722
"300",26317.4859126973
"301",3.49530856438431
"302",2.87178421933454
"303",1.37097584352864
"304",1.57155926907705
"305",1.32403248219254
"306",1.57370254190409
"307",2.2065649487439
"308",13.0787069495381
"309",2.91191620017084
"310",1.67226724015954
"311",1.67302364479923
"312",4249.45330731017
"313",8.85802790506278
"314",2.95660885099292
"315",1.57799275941602
"316",1.61201722591906
"317",22.5278718440376
"318",0.440053032338469
"319",0.447505241648309
"320",0.726002092666013
"321",0.459557292912157
"322",0.163841872861612
"323",0.303362731953052
"324",105.29061588474
"325",2.08953968583209
"326",1.75226173931986
"327",1.77145732653911
"328",40.1186447776458
"329",42.5594541558883
"330",5.65971999048192
"331",4.26737596439783
"332",14.8700736829394
"333",70.3868562747342
"334",6.48992250976533
"335",1.61579727077109
"336",1.35630921216207
"337",1.40746788706873
"338",9.06630977985754
"339",1.67514110386291
"340",1.45760739388203
"341",2.10831396026644
"342",1.42288005038879
"343",1.50591101271437
"344",2853.33402370568
"345",4.19073024253475
"346",203.234374804232
"347",6.13662513178136
"348",2.99116232943568
"349",2.5721620793397
"350",2.81459166946704
"351",3.16767692775675
"352",0.134046350389955
"353",0.036758011773634
"354",0.00496194622181837
"355",0.675180601776957
"356",0.176235089896498
"357",0.0794086423783574
"358",1.22515330237218
"359",0.947915372811814
"360",1.30206716487682
"361",0.288560906244239
"362",0.601476917396707
