"","x"
"1",0.5
"2",1.07104328125304
"3",1.07104328125304
"4",1.07104328125304
"5",1.07104328125304
"6",1.07104328125304
"7",1.81843184669646
"8",1.81843184669646
"9",1.81843184669646
"10",1.81843184669646
"11",1.81843184669646
"12",1.81843184669646
"13",1.81843184669646
"14",1.81843184669646
"15",1.81843184669646
"16",1.81843184669646
"17",1.81843184669646
"18",1.9100650944528
"19",0.590625451631621
"20",0.376838826625759
"21",0.653853954187449
"22",0.40469534964245
"23",1.31302557073415
"24",1.31302557073415
"25",1.31302557073415
"26",1.31302557073415
"27",1.31302557073415
"28",1.31302557073415
"29",1.31302557073415
"30",1.31302557073415
"31",0.483257873174799
"32",0.483257873174799
"33",0.483257873174799
"34",1.62896977301886
"35",1.62896977301886
"36",1.62896977301886
"37",1.62896977301886
"38",0.563601374217321
"39",1.4114887569649
"40",0.563382143233255
"41",0.563382143233255
"42",0.563382143233255
"43",0.698700679722754
"44",0.698700679722754
"45",1.36404715406903
"46",1.36404715406903
"47",0.632030224080583
"48",0.632030224080583
"49",1.1574526949149
"50",0.243455096767134
"51",0.243455096767134
"52",0.243455096767134
"53",0.243455096767134
"54",0.243455096767134
"55",0.243455096767134
"56",0.243455096767134
"57",0.243455096767134
"58",0.243455096767134
"59",0.243455096767134
"60",0.243455096767134
"61",0.243455096767134
"62",0.243455096767134
"63",0.140440775929255
"64",0.140440775929255
"65",0.140440775929255
"66",0.140440775929255
"67",0.140440775929255
"68",0.140440775929255
"69",0.140440775929255
"70",0.140440775929255
"71",0.0554191630534435
"72",0.0554191630534435
"73",0.0554191630534435
"74",0.0554191630534435
"75",0.0554191630534435
"76",0.0554191630534435
"77",0.0554191630534435
"78",0.0554191630534435
"79",0.0554191630534435
"80",0.0554191630534435
"81",0.0554191630534435
"82",0.0554191630534435
"83",0.0554191630534435
"84",0.0554191630534435
"85",0.0554191630534435
"86",0.0554191630534435
"87",0.0554191630534435
"88",0.0554191630534435
"89",0.0554191630534435
"90",0.0554191630534435
"91",0.0554191630534435
"92",0.0554191630534435
"93",0.0554191630534435
"94",0.0554191630534435
"95",0.0554191630534435
"96",0.0554191630534435
"97",0.0554191630534435
"98",0.0554191630534435
"99",0.326356334648866
"100",1.71791632956815
"101",1.71791632956815
"102",1.88716329730078
"103",1.88716329730078
"104",1.88716329730078
"105",1.88716329730078
"106",1.80416134217003
"107",1.80416134217003
"108",1.80416134217003
"109",1.67650925937934
"110",1.67650925937934
"111",0.450224382631927
"112",0.450224382631927
"113",0.450224382631927
"114",0.450224382631927
"115",0.450224382631927
"116",0.52996216475971
"117",0.398659343029342
"118",0.398659343029342
"119",0.398659343029342
"120",0.398659343029342
"121",0.398659343029342
"122",1.93185456881191
"123",1.93185456881191
"124",1.93185456881191
"125",1.93185456881191
"126",1.93185456881191
"127",0.659753488359733
"128",1.07265178008361
"129",1.07265178008361
"130",1.07265178008361
"131",1.72030738855509
"132",1.72030738855509
"133",1.72030738855509
"134",1.72030738855509
"135",1.72030738855509
"136",1.82484377475908
"137",1.82484377475908
"138",1.82484377475908
"139",1.82484377475908
"140",1.82484377475908
"141",1.82484377475908
"142",1.82484377475908
"143",1.82484377475908
"144",1.82484377475908
"145",1.82484377475908
"146",1.46407638710389
"147",1.46407638710389
"148",1.46407638710389
"149",1.46407638710389
"150",1.50395768487261
"151",1.77086879469413
"152",1.77086879469413
"153",1.77086879469413
"154",1.77086879469413
"155",1.77086879469413
"156",1.77086879469413
"157",1.77086879469413
"158",1.77086879469413
"159",1.77086879469413
"160",1.41972790850408
"161",1.41972790850408
"162",1.55478689577123
"163",1.55478689577123
"164",1.55478689577123
"165",1.55478689577123
"166",1.55478689577123
"167",1.55478689577123
"168",1.55478689577123
"169",1.55478689577123
"170",0.530409522176431
"171",0.530409522176431
"172",0.530409522176431
"173",0.530409522176431
"174",0.55546191394435
"175",0.55546191394435
"176",0.55546191394435
"177",0.55546191394435
"178",0.55546191394435
"179",0.55546191394435
"180",0.55546191394435
"181",0.55546191394435
"182",0.273480081001366
"183",0.273480081001366
"184",0.273480081001366
"185",0.273480081001366
"186",0.273480081001366
"187",0.273480081001366
"188",0.273480081001366
"189",0.273480081001366
"190",0.16758840452024
"191",0.16758840452024
"192",0.16758840452024
"193",0.16758840452024
"194",0.16758840452024
"195",0.16758840452024
"196",0.16758840452024
"197",0.16758840452024
"198",0.16758840452024
"199",0.16758840452024
"200",0.16758840452024
"201",0.16758840452024
"202",0.16758840452024
"203",0.16758840452024
"204",0.16758840452024
"205",0.16758840452024
"206",0.16758840452024
"207",0.16758840452024
"208",0.16758840452024
"209",0.16758840452024
"210",0.16758840452024
"211",0.16758840452024
"212",0.16758840452024
"213",0.16758840452024
"214",0.16758840452024
"215",0.16758840452024
"216",0.16758840452024
"217",0.16758840452024
"218",0.16758840452024
"219",0.16758840452024
"220",0.0362346959608746
"221",0.0362346959608746
"222",0.0362346959608746
"223",0.0362346959608746
"224",0.0362346959608746
"225",0.0362346959608746
"226",0.0814384879723079
"227",0.0814384879723079
"228",0.250083288669731
"229",0.250083288669731
